ride_id,started_at,ended_at,member_casual,ride_length_minutes,day_of_week
012CA2AD279B1D0A,2025-06-22 19:11:47.8180000,2025-06-22 19:20:03.1410000,member,9,Sunday
012CA492B6401121,2025-10-27 18:33:19.8460000,2025-10-27 18:37:43.7380000,casual,4,Monday
012CA72AFBDC9E96,2025-08-04 06:57:36.1010000,2025-08-04 06:59:51.0450000,casual,2,Monday
012CADEA82441596,2025-03-20 18:35:23.9570000,2025-03-20 18:43:55.3130000,member,8,Thursday
012CB296F9756145,2025-04-20 20:41:33.0790000,2025-04-20 20:45:36.4880000,member,4,Sunday
012CBB2C938BCC9C,2025-07-03 14:12:30.3950000,2025-07-03 14:37:52.2830000,casual,25,Thursday
012CBCB7D530658E,2025-08-13 18:17:08.5460000,2025-08-13 19:45:00.6320000,casual,88,Wednesday
012CBF7CDF1DF815,2025-07-19 17:34:32.0460000,2025-07-19 17:47:26.8240000,member,13,Saturday
012CC2921138CC36,2025-12-06 16:10:14.4410000,2025-12-06 16:18:32.1740000,member,8,Saturday
012CC7055F608402,2025-06-14 16:06:58.7850000,2025-06-14 16:55:34.0730000,casual,49,Saturday
012CC78B6E562604,2025-07-12 20:46:56.7810000,2025-07-12 20:55:25.3570000,casual,9,Saturday
012CC7A5EFEC587B,2025-11-02 16:59:47.8950000,2025-11-02 17:07:16.8310000,casual,8,Sunday
012CD1170B43B2A8,2025-03-31 10:15:06.5200000,2025-03-31 10:24:49.7080000,member,9,Monday
012CD744DFB520A2,2025-08-01 19:00:54.5250000,2025-08-01 19:08:54.8880000,casual,8,Friday
012CDD54D07EF243,2025-08-04 20:35:01.3320000,2025-08-04 20:42:42.9510000,member,7,Monday
012CE3418523B105,2025-09-15 13:46:21.7370000,2025-09-15 13:48:14.6340000,member,2,Monday
012CE92C295E636B,2025-06-14 17:58:01.5810000,2025-06-14 20:45:10.0770000,casual,167,Saturday
012CEAF8F1033014,2025-11-14 17:30:57.9810000,2025-11-14 17:37:19.5090000,member,7,Friday
012CEB69AD62F2A0,2025-09-26 07:24:11.7620000,2025-09-26 07:26:41.1260000,member,2,Friday
012CEB9AEB74E7D6,2025-07-24 02:40:02.9760000,2025-07-24 02:45:49.0270000,casual,5,Thursday
012CF3899388FE5D,2025-07-31 07:57:31.1970000,2025-07-31 08:08:23.6010000,casual,11,Thursday
012CF7B3CF6B0D54,2025-04-16 13:14:08.3190000,2025-04-16 13:17:56.9670000,member,3,Wednesday
012CF866FF18EBC7,2025-10-08 14:54:17.6040000,2025-10-08 15:03:35.8540000,member,9,Wednesday
012CFB556912B528,2025-06-02 18:27:44.3610000,2025-06-02 18:31:16.3720000,casual,4,Monday
012CFBE9B0A4BC99,2025-04-28 08:35:05.1600000,2025-04-28 08:41:05.4320000,member,6,Monday
012CFE9C00336C01,2025-09-18 21:11:57.4190000,2025-09-18 21:18:06.3810000,member,7,Thursday
012D017902FA1D44,2025-07-20 20:40:44.4810000,2025-07-20 20:47:22.1530000,member,7,Sunday
012D01927F17A2FD,2025-09-07 16:22:25.3500000,2025-09-07 16:27:11.4650000,member,5,Sunday
012D01E764D56CF0,2025-07-06 18:26:46.0160000,2025-07-06 19:01:49.8550000,member,35,Sunday
012D09B45F610CB7,2025-09-29 12:22:58.0990000,2025-09-29 12:30:41.9940000,casual,8,Monday
012D09CAE86F77CE,2025-09-19 07:10:58.4800000,2025-09-19 07:19:13.8340000,casual,9,Friday
012D0FD0BA23A31E,2025-09-06 16:09:21.7450000,2025-09-06 16:10:05.3500000,casual,1,Saturday
012D16D22EB439F4,2025-08-27 18:08:33.1310000,2025-08-27 18:15:25.9220000,member,7,Wednesday
012D1B9A70BAA8CA,2025-10-03 10:41:22.3760000,2025-10-03 10:52:35.9670000,casual,11,Friday
012D1D4923C8C521,2025-10-17 07:20:19.5800000,2025-10-17 07:27:33.2970000,member,7,Friday
012D1D8430576A5D,2025-09-02 15:34:11.9120000,2025-09-02 15:37:49.3810000,member,3,Tuesday
012D1ECBBC70C9B6,2025-05-22 12:15:51.8020000,2025-05-22 12:23:42.2140000,casual,8,Thursday
012D221372C5AE55,2025-11-19 13:37:05.1950000,2025-11-19 13:47:20.7930000,casual,10,Wednesday
012D2852E3D4CFE5,2025-07-09 06:53:11.8810000,2025-07-09 06:59:15.6480000,casual,6,Wednesday
012D30F7FFD5DAF2,2025-08-22 06:49:06.8540000,2025-08-22 06:55:10.9810000,member,6,Friday
012D32C85F1089CB,2025-06-07 16:46:08.8670000,2025-06-07 16:49:39.5900000,member,3,Saturday
012D38C0A1C11789,2025-06-27 11:36:08.4230000,2025-06-27 11:44:46.5760000,casual,8,Friday
012D3C7669BE6BFC,2025-08-05 22:07:14.3560000,2025-08-05 22:16:36.0790000,member,9,Tuesday
012D3C8727123690,2025-10-02 19:36:29.2110000,2025-10-02 20:10:43.4750000,member,34,Thursday
012D3FB5C8B74B7F,2025-03-30 11:51:35.8470000,2025-03-30 12:13:59.0190000,member,22,Sunday
012D4516008F8060,2025-06-03 17:15:31.0230000,2025-06-03 17:30:05.5450000,casual,15,Tuesday
012D53827FACEEFF,2025-07-30 10:49:38.0360000,2025-07-30 11:08:39.8710000,member,19,Wednesday
012D5D21EE0344F1,2025-11-08 17:42:29.0130000,2025-11-08 17:51:58.2490000,casual,9,Saturday
012D5DC3E0878A0D,2025-10-07 17:06:29.3360000,2025-10-07 17:12:46.9650000,member,6,Tuesday
012D5DDA65DB849E,2025-05-11 13:25:32.4900000,2025-05-11 13:47:38.4690000,member,22,Sunday
012D618545C7B3E0,2025-02-21 15:36:19.6960000,2025-02-21 16:05:34.6100000,member,29,Friday
012D63CC94D1D5E8,2025-10-25 10:36:00.3160000,2025-10-25 10:46:16.8390000,casual,10,Saturday
012D64F921228419,2025-06-05 11:36:59.3620000,2025-06-05 11:43:18.7320000,member,7,Thursday
012D6714C7DE22D9,2025-07-24 20:20:48.6060000,2025-07-24 20:32:14.4020000,casual,12,Thursday
012D67FFB745CE45,2025-08-19 22:44:56.8890000,2025-08-19 22:52:33.2440000,member,8,Tuesday
012D6A8B935FFE78,2025-10-15 18:37:48.1290000,2025-10-15 18:49:33.6810000,casual,12,Wednesday
012D6B056716EF3A,2025-04-05 18:08:10.2340000,2025-04-05 18:20:09.9010000,member,12,Saturday
012D6DA01C5AA33F,2025-09-21 21:19:57.2900000,2025-09-21 21:30:43.9320000,casual,11,Sunday
012D7394DBECA692,2025-10-19 18:50:58.7760000,2025-10-19 19:03:32.2390000,member,13,Sunday
012D79CA840BC221,2025-07-28 18:23:41.8550000,2025-07-28 18:32:32.6610000,casual,9,Monday
012D7B3707CB67BF,2025-08-01 09:37:27.3320000,2025-08-01 09:50:58.6140000,member,13,Friday
012D7C339C0D73F7,2025-09-06 22:54:45.4930000,2025-09-06 23:02:01.4250000,casual,8,Saturday
012D84E385AB47BE,2025-09-11 08:51:54.2370000,2025-09-11 08:58:10.2990000,casual,7,Thursday
012D86FB5D6989E6,2025-08-14 14:44:19.4460000,2025-08-14 14:48:59.7360000,casual,4,Thursday
012D8A8EAB9A8448,2025-08-07 20:50:24.2760000,2025-08-07 20:54:44.3750000,casual,4,Thursday
012D8AFB694612B3,2025-06-20 04:01:39.1660000,2025-06-20 04:05:53.6640000,casual,4,Friday
012D8CC8B351156F,2025-09-12 13:09:08.2670000,2025-09-12 13:10:15.1080000,member,1,Friday
012D8FFEE1BEEED7,2025-10-18 14:14:38.0080000,2025-10-18 14:18:12.3350000,member,4,Saturday
012D91B8E9536014,2025-05-23 17:24:56.0970000,2025-05-23 17:41:47.0190000,member,17,Friday
012D91EF240A1C6B,2025-06-19 09:25:42.9820000,2025-06-19 09:37:52.2220000,member,12,Thursday
012D935D17A850A3,2025-07-05 00:49:29.1930000,2025-07-05 00:58:03.9870000,member,9,Saturday
012D93A547EA03EB,2025-03-26 17:19:42.2910000,2025-03-26 17:22:30.5710000,member,3,Wednesday
012D9449ABD5F70A,2025-04-25 09:48:51.4210000,2025-04-25 10:02:27.4450000,member,14,Friday
012D94D50AFD6E37,2025-02-25 17:59:33.4280000,2025-02-25 18:02:02.2330000,member,3,Tuesday
012D98AFF8867BF8,2025-08-13 12:52:37.7210000,2025-08-13 13:17:16.6290000,casual,25,Wednesday
012D9A556D9208EB,2025-05-11 14:08:18.9580000,2025-05-11 14:37:07.4180000,casual,29,Sunday
012D9B89B57CC9B0,2025-09-20 11:41:34.7050000,2025-09-20 12:28:45.4150000,casual,47,Saturday
012D9C15C444A19E,2025-05-17 11:40:27.0380000,2025-05-17 11:47:30.4240000,member,7,Saturday
012D9E705F2C3E99,2025-09-20 10:03:55.0160000,2025-09-20 11:57:05.2590000,casual,114,Saturday
012D9F7720714ED9,2025-09-07 17:07:06.2600000,2025-09-07 17:26:21.0380000,member,19,Sunday
012DA1589B8CC0AE,2025-06-24 06:06:09.6450000,2025-06-24 06:09:13.5580000,member,3,Tuesday
012DA3138EB656E5,2025-03-27 09:25:56.7420000,2025-03-27 09:30:00.3650000,member,5,Thursday
012DAF3877022D40,2025-09-27 17:09:01.1490000,2025-09-27 17:26:32.8230000,member,17,Saturday
012DB435B4B4EE55,2025-07-23 19:22:43.5450000,2025-07-23 19:32:33.7700000,member,10,Wednesday
012DB49C02DCB1EE,2025-08-14 15:27:30.0580000,2025-08-14 16:03:09.6880000,casual,36,Thursday
012DB50FD427A8E1,2025-10-13 19:06:46.9900000,2025-10-13 19:11:59.7040000,casual,5,Monday
012DBA75089D839A,2025-09-11 10:01:38.4950000,2025-09-11 10:07:48.1040000,member,6,Thursday
012DBA751B984C2C,2025-06-26 16:14:35.2960000,2025-06-26 16:20:37.9130000,casual,6,Thursday
012DBB832110CFEB,2025-09-13 14:41:54.8120000,2025-09-13 14:47:53.5020000,casual,6,Saturday
012DBBD4DB0DE86E,2025-08-17 16:21:39.1460000,2025-08-17 16:24:20.1080000,member,3,Sunday
012DBCBD5DBB1E37,2025-04-08 09:14:51.0220000,2025-04-08 09:22:24.0860000,casual,8,Tuesday
012DC0D28E144DF0,2025-05-30 15:40:33.5030000,2025-05-30 15:53:15.7300000,member,13,Friday
012DC58E4555C4EE,2025-06-14 16:31:15.6980000,2025-06-14 17:30:18.1490000,casual,59,Saturday
012DCCB80E1B85EA,2025-03-31 16:10:25.0930000,2025-03-31 16:26:53.3300000,casual,16,Monday
012DCCE631B749C0,2025-10-29 19:57:57.5000000,2025-10-29 20:10:09.4360000,member,13,Wednesday
012DCEDEB97588F2,2025-06-17 09:37:58.0520000,2025-06-17 09:49:10.5270000,member,12,Tuesday
012DCEFAABD17829,2025-11-12 09:45:19.4540000,2025-11-12 09:54:46.9740000,member,9,Wednesday
012DD50AC3903A38,2025-06-15 11:28:15.3120000,2025-06-15 11:30:10.4170000,member,2,Sunday
012DD5FF7267FE6A,2025-11-14 14:45:08.4510000,2025-11-14 14:50:29.3400000,member,5,Friday
012DD8A85C34189E,2025-07-22 18:54:10.6520000,2025-07-22 19:00:30.7350000,casual,6,Tuesday
012DDF79CD9D5C6D,2025-11-23 15:15:53.8320000,2025-11-23 15:46:48.9470000,casual,31,Sunday
012DE39440BB17E1,2025-09-04 10:55:57.4590000,2025-09-04 10:57:47.7290000,member,2,Thursday
012DE82643BA8D63,2025-07-21 20:44:45.0980000,2025-07-21 20:58:45.0660000,member,14,Monday
012DE937DAB5BFC2,2025-10-12 20:51:21.6380000,2025-10-12 20:56:54.2850000,member,5,Sunday
012DEEA92457EEB5,2025-10-04 01:43:01.6430000,2025-10-04 01:49:10.3200000,member,6,Saturday
012DF0016D5E64E1,2025-06-15 10:46:19.3460000,2025-06-15 10:57:21.1530000,casual,11,Sunday
012DF030A2258F5C,2025-05-05 15:23:19.1740000,2025-05-05 15:31:55.9110000,casual,8,Monday
012DF0C3EC8B7BF5,2025-04-04 11:18:11.8190000,2025-04-04 11:22:48.0500000,member,4,Friday
012DF45AA8EEF2AE,2025-04-14 10:18:45.4960000,2025-04-14 10:24:27.9290000,member,6,Monday
012DF48DE1A0BCCC,2025-07-14 13:45:52.8040000,2025-07-14 13:49:32.5010000,member,4,Monday
012DFBA37039F21B,2025-10-17 14:32:33.6400000,2025-10-17 14:49:14.1930000,casual,17,Friday
012DFD612189F362,2025-09-20 17:21:57.0670000,2025-09-20 17:31:00.1280000,member,10,Saturday
012E071ED6F88C6F,2025-05-25 09:14:57.7060000,2025-05-25 09:40:27.8430000,member,26,Sunday
012E0BE6B2F867CF,2025-08-30 17:55:02.1960000,2025-08-30 18:21:56.0490000,casual,26,Saturday
012E0DD8E06E7D7C,2025-07-03 01:15:02.9510000,2025-07-03 01:29:19.6640000,casual,14,Thursday
012E10CBA871CB8F,2025-04-05 11:57:49.3450000,2025-04-05 12:03:57.5700000,member,6,Saturday
012E124F8B33728C,2025-07-24 00:19:59.8830000,2025-07-24 00:24:06.0000000,member,5,Thursday
012E127217F96322,2025-01-27 13:45:48.1910000,2025-01-27 13:51:46.3720000,member,6,Monday
012E131C2536846A,2025-08-18 14:40:23.7190000,2025-08-18 14:49:33.7840000,member,9,Monday
012E13215A02BA53,2025-09-09 08:35:57.6560000,2025-09-09 08:44:41.5430000,member,9,Tuesday
012E14713C26EB29,2025-09-21 19:30:57.6600000,2025-09-21 19:41:08.6460000,member,11,Sunday
012E160264D7F9A2,2025-08-10 10:26:55.0530000,2025-08-10 10:43:24.5360000,member,17,Sunday
012E1628652FD244,2025-08-01 13:01:57.6250000,2025-08-01 13:10:59.9680000,casual,9,Friday
012E1AC8406FE8B7,2025-08-10 00:06:57.8700000,2025-08-10 00:11:32.3120000,casual,5,Sunday
012E1ADA37F09AAD,2025-11-16 19:04:38.8300000,2025-11-16 19:18:23.9680000,member,14,Sunday
012E1C7E69AB8C16,2025-08-08 13:43:59.3270000,2025-08-08 13:49:38.9520000,member,6,Friday
012E1DE1C383EFE1,2025-01-16 19:01:00.3160000,2025-01-16 19:09:19.3560000,member,8,Thursday
012E1E56770E9A72,2025-06-21 07:53:26.9250000,2025-06-21 08:10:07.9940000,casual,17,Saturday
012E25AF092A1FCE,2025-05-30 17:25:58.1630000,2025-05-30 17:36:27.1390000,member,11,Friday
012E26085059729A,2025-07-31 14:21:44.5990000,2025-07-31 14:40:47.0380000,casual,19,Thursday
012E2FDF250E20DD,2025-09-06 00:29:47.3970000,2025-09-06 00:46:15.3430000,member,17,Saturday
012E3063A6DBD2D0,2025-08-07 07:27:18.3760000,2025-08-07 07:39:57.5520000,casual,12,Thursday
012E35DBAEDE51C4,2025-10-25 14:07:25.6440000,2025-10-25 14:10:13.1560000,member,3,Saturday
012E36F3D19C7CC8,2025-09-11 07:34:19.8060000,2025-09-11 07:48:32.7640000,member,14,Thursday
012E40D3E600AD5F,2025-09-11 19:37:34.0680000,2025-09-11 19:39:37.6110000,member,2,Thursday
012E4189B90E1B80,2025-12-22 15:02:58.8630000,2025-12-22 15:09:12.6180000,member,7,Monday
012E43CA1A920467,2025-07-09 16:48:39.6010000,2025-07-09 17:05:05.9940000,member,17,Wednesday
012E459CBE02172E,2025-12-25 13:47:27.3220000,2025-12-25 13:50:30.9770000,member,3,Thursday
012E4EA72E7B0B95,2025-02-06 19:14:56.3590000,2025-02-06 19:21:54.3180000,member,7,Thursday
012E4EA8F1BE370F,2025-03-15 20:51:47.5070000,2025-03-15 21:08:28.3260000,casual,17,Saturday
012E5445C53336B4,2025-04-22 12:02:03.2560000,2025-04-22 12:08:38.4340000,casual,6,Tuesday
012E54CFA9C7BB3A,2025-06-01 09:57:08.2740000,2025-06-01 10:21:17.2370000,member,24,Sunday
012E55A07A5904F8,2025-10-14 21:31:23.1450000,2025-10-14 21:54:44.3750000,member,23,Tuesday
012E5678C22A6353,2025-08-07 14:56:51.3530000,2025-08-07 15:00:29.2930000,member,4,Thursday
012E59E6AD0AACD8,2025-10-17 11:40:00.8810000,2025-10-17 11:53:22.6970000,member,13,Friday
012E6874FD52F977,2025-07-13 11:32:01.8850000,2025-07-13 11:48:28.1680000,member,16,Sunday
012E6909851CA621,2025-05-15 16:52:29.1330000,2025-05-15 17:07:40.9080000,member,15,Thursday
012E69ADBAE76E51,2025-09-06 07:41:02.0600000,2025-09-06 07:51:27.5440000,member,10,Saturday
012E6B668EE7F233,2025-10-04 08:56:34.3850000,2025-10-04 09:09:21.3760000,casual,13,Saturday
012E6D90F2B0587F,2025-06-19 09:10:28.3380000,2025-06-19 09:21:07.3480000,casual,11,Thursday
012E7186B66F419E,2025-08-06 13:37:46.1880000,2025-08-06 13:50:12.0210000,casual,13,Wednesday
012E73729793C98F,2025-08-20 16:40:07.7440000,2025-08-20 17:15:19.0280000,member,35,Wednesday
012E77E176A78103,2025-05-15 07:54:33.3940000,2025-05-15 08:06:28.6000000,member,12,Thursday
012E7EC1329C3EB0,2025-06-28 16:21:23.0740000,2025-06-28 16:51:31.3700000,member,30,Saturday
012E83362D6347F7,2025-08-14 13:04:20.9690000,2025-08-14 13:19:37.0490000,casual,15,Thursday
012E86FD084D8152,2025-09-30 17:10:19.7220000,2025-09-30 17:13:21.0840000,member,3,Tuesday
012E87A00016BF09,2025-09-07 13:06:55.9110000,2025-09-07 13:27:51.9070000,casual,21,Sunday
012E89911BEAE56B,2025-07-21 18:29:08.6950000,2025-07-21 18:42:22.8430000,member,13,Monday
012E8C0EAE3CA979,2025-10-02 16:00:29.0610000,2025-10-02 16:32:08.8390000,casual,32,Thursday
012E8E629018C827,2025-06-02 17:51:43.0310000,2025-06-02 17:58:52.5430000,member,7,Monday
012E8F3665B91B3F,2025-06-04 22:35:07.8910000,2025-06-04 22:39:27.2190000,member,4,Wednesday
012E96652329209F,2025-07-31 10:57:46.6640000,2025-07-31 11:04:22.2280000,member,7,Thursday
012E98A172A2357A,2025-12-17 18:07:50.2810000,2025-12-17 18:25:38.6410000,member,18,Wednesday
012E9A66BE47B6D9,2025-07-19 14:12:51.2460000,2025-07-19 14:15:41.7500000,casual,3,Saturday
012E9E9C13FF5301,2025-11-01 13:08:19.5920000,2025-11-01 13:43:57.7780000,casual,35,Saturday
012E9FAF9DD223F6,2025-02-26 21:28:52.3060000,2025-02-26 21:31:39.1150000,member,3,Wednesday
012EA013A6592126,2025-09-04 07:31:48.0070000,2025-09-04 07:46:23.2190000,member,15,Thursday
012EA35B44D104DE,2025-08-08 22:47:22.7250000,2025-08-09 00:51:27.7000000,casual,124,Friday
012EA565387764A9,2025-06-23 18:01:08.6740000,2025-06-23 18:21:04.5810000,member,20,Monday
012EAA0FF058A8CA,2025-10-19 21:25:15.8330000,2025-10-19 21:45:25.6680000,member,20,Sunday
012EAFBF5AD57191,2025-03-12 09:50:50.0570000,2025-03-12 09:59:35.6900000,casual,9,Wednesday
012EB0CC958B1ECA,2025-06-21 15:16:43.0270000,2025-06-21 15:30:19.1870000,casual,14,Saturday
012EB2299B728230,2025-07-11 13:42:06.3970000,2025-07-11 13:49:35.2760000,member,7,Friday
012EB469FD7D8179,2025-09-25 01:39:35.0060000,2025-09-25 01:48:03.5010000,casual,9,Thursday
012EB62400225AC3,2025-10-06 17:42:55.8630000,2025-10-06 17:47:08.8610000,member,5,Monday
012EBE2CE21EA7A4,2025-07-21 13:02:51.5130000,2025-07-21 13:07:50.1700000,casual,5,Monday
012EBF92D6F6C980,2025-03-15 21:04:58.4290000,2025-03-15 21:27:02.1750000,casual,23,Saturday
012EC112B519E1EC,2025-06-30 11:17:53.0000000,2025-06-30 11:20:07.6190000,member,3,Monday
012EC138BA9E6AC8,2025-08-28 18:37:45.2270000,2025-08-28 18:46:45.1440000,casual,9,Thursday
012EC15F725C438C,2025-08-27 14:55:31.4990000,2025-08-27 15:20:42.9620000,casual,25,Wednesday
012EC1F8BA468AD5,2025-10-18 16:07:11.4880000,2025-10-18 16:34:56.2380000,casual,27,Saturday
012EC2762C1163A5,2025-12-25 17:00:08.3100000,2025-12-25 17:06:16.6500000,member,6,Thursday
012EC5B970AACDF8,2025-06-28 19:17:05.3820000,2025-06-28 19:45:16.9960000,casual,28,Saturday
012ECCEAFAA8094F,2025-04-07 16:23:56.6130000,2025-04-07 16:30:12.4190000,member,7,Monday
012ED9368A800C8B,2025-10-29 19:26:33.0150000,2025-10-29 19:31:26.0420000,casual,5,Wednesday
012EDA6CEAFC30FA,2025-09-19 17:40:48.2630000,2025-09-19 17:59:47.0010000,casual,19,Friday
012EDB5BD215AD06,2025-02-04 15:33:16.1360000,2025-02-04 15:36:52.9820000,member,3,Tuesday
012EDFE5EC197FA4,2025-07-25 17:14:18.9170000,2025-07-25 17:16:32.9030000,casual,2,Friday
012EE2DB82E05807,2025-08-23 23:53:24.2840000,2025-08-24 00:07:33.9500000,casual,14,Saturday
012EF1C5CFF0DF4F,2025-08-05 17:39:00.2470000,2025-08-05 17:59:37.3020000,casual,20,Tuesday
012EF5B538CFD9CB,2025-07-27 11:56:47.8420000,2025-07-27 13:36:59.8500000,casual,100,Sunday
012EF78A95D85B57,2025-04-27 14:02:41.3710000,2025-04-27 14:08:21.9020000,member,6,Sunday
012EFEDF41F0DD2B,2025-06-21 18:14:24.8590000,2025-06-21 18:20:06.3100000,member,6,Saturday
012F04767F148A42,2025-09-26 21:30:12.8360000,2025-09-26 22:07:33.9520000,member,37,Friday
012F072F55B10CA7,2025-05-02 16:50:29.8870000,2025-05-02 16:56:46.1810000,member,6,Friday
012F09A4F82F6578,2025-05-08 16:45:41.9510000,2025-05-08 16:51:14.4650000,member,6,Thursday
012F0AF5C65020F6,2025-10-24 18:47:10.2060000,2025-10-24 18:58:43.4590000,member,11,Friday
012F0ED136F5DF29,2025-09-30 06:33:33.8250000,2025-09-30 06:51:00.4220000,casual,18,Tuesday
012F131336286518,2025-10-28 06:19:41.2970000,2025-10-28 11:39:56.4090000,casual,320,Tuesday
012F155C610D01EB,2025-08-24 17:59:53.3390000,2025-08-24 18:21:05.7220000,casual,22,Sunday
012F1988F1D14952,2025-09-21 17:15:18.5190000,2025-09-21 17:23:51.4050000,member,8,Sunday
012F1BF56772F363,2025-10-16 14:13:44.3980000,2025-10-16 14:37:40.4110000,casual,24,Thursday
012F1CB96F0F7FE3,2025-01-30 17:14:49.9020000,2025-01-30 17:18:08.6150000,member,4,Thursday
012F1D5A9457E1BD,2025-10-13 20:11:06.2810000,2025-10-13 20:15:49.4150000,member,4,Monday
012F1DA76A51ECCA,2025-08-22 13:02:20.4870000,2025-08-22 13:07:03.2530000,casual,5,Friday
012F1DB96E6BA003,2025-09-06 09:16:59.6760000,2025-09-06 09:26:40.1590000,member,10,Saturday
012F1E274E795E39,2025-09-20 10:00:01.5940000,2025-09-20 10:09:26.4490000,member,9,Saturday
012F1F607E65B7B5,2025-07-12 10:07:54.9920000,2025-07-12 10:11:16.2640000,member,4,Saturday
012F2209B4B500A3,2025-09-24 17:28:59.8480000,2025-09-24 17:45:13.7680000,member,17,Wednesday
012F23C7E0CBC3E5,2025-09-12 22:55:56.5070000,2025-09-12 23:13:12.5010000,member,18,Friday
012F269B87BBFA12,2025-08-15 07:14:52.5510000,2025-08-15 07:21:01.6100000,casual,7,Friday
012F273821C8A99D,2025-09-11 21:50:41.7290000,2025-09-11 22:19:30.0420000,member,29,Thursday
012F28603178A65A,2025-10-03 18:17:51.9000000,2025-10-03 18:49:39.8510000,casual,32,Friday
012F2D76E7F33580,2025-06-29 02:33:44.2080000,2025-06-29 02:42:37.4980000,member,9,Sunday
012F34B0A06D8105,2025-06-17 18:03:15.7460000,2025-06-17 18:39:05.9410000,member,36,Tuesday
012F36300669A740,2025-09-05 13:39:48.0580000,2025-09-05 13:49:28.4150000,member,10,Friday
012F37A89DE57612,2025-05-12 08:56:18.1570000,2025-05-12 09:00:25.1410000,member,4,Monday
012F3CBA72E552E3,2025-08-30 21:36:50.6210000,2025-08-30 21:58:37.5830000,member,22,Saturday
012F532A0630F0BD,2025-07-15 17:06:48.3130000,2025-07-15 17:21:00.1280000,casual,15,Tuesday
012F5624F972D19A,2025-07-29 15:33:36.6650000,2025-07-29 15:38:14.0400000,member,5,Tuesday
012F5AF2C0369D8F,2025-07-29 21:17:48.0680000,2025-07-29 21:38:09.2970000,member,21,Tuesday
012F5C3C1BFD4E8F,2025-05-25 21:46:26.2420000,2025-05-25 21:58:05.5580000,casual,12,Sunday
012F5FB36F315BE6,2025-05-26 19:09:44.0450000,2025-05-26 19:18:43.9730000,member,9,Monday
012F607CF9AFCA94,2025-09-30 07:01:40.0810000,2025-09-30 07:12:15.0310000,casual,11,Tuesday
012F658D61A0E5F1,2025-01-26 16:57:14.5430000,2025-01-26 17:03:55.6850000,member,6,Sunday
012F682D037A4BC5,2025-06-26 14:10:08.5270000,2025-06-26 14:12:54.9320000,member,2,Thursday
012F686C713E1F7F,2025-08-03 13:35:32.5360000,2025-08-03 13:46:13.0970000,member,11,Sunday
012F6BA3AA52BF2D,2025-04-22 17:05:41.3920000,2025-04-22 17:10:39.9220000,member,5,Tuesday
012F7539329B6ABE,2025-11-04 15:13:56.1630000,2025-11-04 15:24:40.6680000,member,11,Tuesday
012F76EA2C3A4512,2025-07-06 17:50:01.9590000,2025-07-06 18:03:01.0690000,casual,13,Sunday
012F7D5E3D407170,2025-04-28 15:11:20.8580000,2025-04-28 15:22:19.6160000,casual,11,Monday
012F85AEE4CB3137,2025-06-19 19:24:04.9800000,2025-06-19 19:41:37.6520000,casual,17,Thursday
012F8664F2A939DE,2025-12-08 17:39:50.6230000,2025-12-08 17:44:16.4270000,member,5,Monday
012F87F8731CA008,2025-03-12 07:05:51.8000000,2025-03-12 07:13:38.7660000,member,8,Wednesday
012F89EB7877FA98,2025-10-29 17:44:48.2470000,2025-10-29 17:46:54.9200000,member,2,Wednesday
012F8AD7CBB37535,2025-06-11 07:36:28.7140000,2025-06-11 07:58:32.4760000,member,22,Wednesday
012F8CB72649BC21,2025-09-24 18:47:05.1620000,2025-09-24 19:13:29.1040000,member,26,Wednesday
012F8E11EC4891D4,2025-06-05 22:32:32.7150000,2025-06-05 22:52:10.5320000,casual,20,Thursday
012F9268EA52BD38,2025-10-28 12:56:07.3160000,2025-10-28 12:58:36.8300000,member,2,Tuesday
012F952D05D5D34E,2025-08-02 07:22:07.8130000,2025-08-02 07:31:30.5760000,member,9,Saturday
012F95E08BA16CE4,2025-09-22 21:33:05.0000000,2025-09-22 21:42:53.9800000,member,9,Monday
012F9892A9D7BA15,2025-11-18 17:49:36.9040000,2025-11-18 17:58:08.7990000,member,9,Tuesday
012F9A10C17179CD,2025-03-14 17:51:13.8790000,2025-03-14 17:56:24.3730000,member,5,Friday
012F9AF0CED5B68C,2025-04-24 16:58:32.3940000,2025-04-24 17:03:22.9760000,member,5,Thursday
012FA206E42B2892,2025-09-16 16:41:22.9220000,2025-09-16 16:49:04.1660000,member,8,Tuesday
012FAA0CE660133A,2025-08-03 19:29:26.2090000,2025-08-03 19:37:45.0910000,casual,8,Sunday
012FAB15BF8CD666,2025-08-10 11:39:19.6730000,2025-08-10 11:57:38.3420000,casual,18,Sunday
012FAF0A3A9A00E8,2025-08-26 17:36:53.9710000,2025-08-26 17:53:25.1020000,casual,17,Tuesday
012FB282597622E2,2025-07-24 13:10:30.6100000,2025-07-24 13:37:36.1570000,member,27,Thursday
012FB489E198F74F,2025-09-07 16:52:34.4570000,2025-09-07 17:08:36.3590000,member,16,Sunday
012FB5716129DE67,2025-10-11 08:10:34.7320000,2025-10-11 09:00:37.1560000,casual,50,Saturday
012FB62D210EE03B,2025-11-07 00:28:57.3600000,2025-11-07 00:37:46.0040000,casual,9,Friday
012FB9AA64904BAA,2025-07-31 20:25:38.1180000,2025-07-31 20:31:27.3540000,member,6,Thursday
012FBDA5707DDA85,2025-10-23 17:22:05.7570000,2025-10-23 17:29:16.0380000,member,7,Thursday
